Country,Year,Production_Mb,Consumption_Mb,Reserves_Gb,Price_Brent,R_to_P_Years,has_reserve,has_production,has_consumption,coverage_pct
Gabon,2002,0.0934,,2.4,25.02,25684.9315,True,True,False,0.6667
Gabon,2003,0.1,,2.3,28.83,22997.7002,True,True,False,0.6667
Gabon,2004,0.0996,,2.2,38.27,22078.3782,True,True,False,0.6667
Gabon,2005,0.0986,,2.1,54.52,21308.9802,True,True,False,0.6667
Gabon,2006,0.0883,,2.2,65.14,24906.6002,True,True,False,0.6667
Gabon,2007,0.0898,,2.0,72.39,22274.1953,True,True,False,0.6667
Gabon,2008,0.0876,,2.0,97.26,22831.0502,True,True,False,0.6667
Gabon,2009,0.088,,2.0,61.67,22736.3156,True,True,False,0.6667
Gabon,2010,0.085,,2.0,79.5,23516.9616,True,True,False,0.6667
Gabon,2011,0.0861,,2.0,111.26,23218.0172,True,True,False,0.6667
Gabon,2012,0.0807,,2.0,111.67,24793.9007,True,True,False,0.6667
Gabon,2013,0.0777,,2.0,108.66,25725.127,True,True,False,0.6667
Gabon,2014,0.077,,2.0,98.95,25968.9671,True,True,False,0.6667
Gabon,2015,0.0781,,2.0,52.39,25604.9161,True,True,False,0.6667
Gabon,2016,0.0807,,2.0,43.73,24793.9007,True,True,False,0.6667
Gabon,2017,0.0766,,2.0,54.19,26092.6288,True,True,False,0.6667
Gabon,2018,0.0704,,2.0,71.31,28390.9433,True,True,False,0.6667
Gabon,2019,0.0796,,2.0,64.21,25135.1012,True,True,False,0.6667
Gabon,2020,0.0756,,2.0,41.84,26470.7829,True,True,False,0.6667
Gabon,2021,0.0661,,,70.91,,False,True,False,0.3333
Gabon,2022,0.0697,,,101.32,,False,True,False,0.3333
Gabon,2023,0.0814,,,82.64,,False,True,False,0.3333
Gabon,2024,0.0818,,,80.76,,False,True,False,0.3333
Germany,1980,,1.1001,,36.83,,False,False,True,0.3333
Germany,1981,,1.0052,,35.93,,False,False,True,0.3333
Germany,1982,,0.9519,,32.97,,False,False,True,0.3333
Germany,1983,,0.9359,,29.55,,False,False,True,0.3333
Germany,1984,,0.9326,,28.78,,False,False,True,0.3333
Germany,1985,,0.9647,,27.56,,False,False,True,0.3333
Germany,1986,,1.0143,,14.43,,False,False,True,0.3333
Germany,1987,,0.9928,,18.44,,False,False,True,0.3333
Germany,1988,,0.9939,,14.92,,False,False,True,0.3333
Germany,1989,,0.9388,,18.23,,False,False,True,0.3333
Germany,1990,,0.98,,23.73,,False,False,True,0.3333
Germany,1991,,1.0256,,20.0,,False,False,True,0.3333
Germany,1992,,1.0319,,19.32,,False,False,True,0.3333
Germany,1993,,1.0516,,16.97,,False,False,True,0.3333
Germany,1994,,1.0435,,15.82,,False,False,True,0.3333
Germany,1995,,1.0439,,17.02,,False,False,True,0.3333
Germany,1996,,1.0581,,20.67,,False,False,True,0.3333
Germany,1997,,1.0563,,19.09,,False,False,True,0.3333
Germany,1998,,1.057,,12.72,,False,False,True,0.3333
Germany,1999,,1.0231,,17.97,,False,False,True,0.3333
Germany,2000,,1.0005,,28.5,,False,False,True,0.3333
Germany,2001,,1.0147,,24.44,,False,False,True,0.3333
Germany,2002,,0.98,,25.02,,False,False,True,0.3333
Germany,2003,,0.9607,,28.83,,False,False,True,0.3333
Germany,2004,,0.9479,,38.27,,False,False,True,0.3333
Germany,2005,,0.9308,,54.52,,False,False,True,0.3333
Germany,2006,,0.9278,,65.14,,False,False,True,0.3333
Germany,2007,,0.8413,,72.39,,False,False,True,0.3333
Germany,2008,,0.8884,,97.26,,False,False,True,0.3333
Germany,2009,,0.8537,,61.67,,False,False,True,0.3333
Germany,2010,,0.8661,,79.5,,False,False,True,0.3333
Germany,2011,,0.8373,,111.26,,False,False,True,0.3333
Germany,2012,,0.8307,,111.67,,False,False,True,0.3333
Germany,2013,,0.8526,,108.66,,False,False,True,0.3333
Germany,2014,,0.8296,,98.95,,False,False,True,0.3333
Germany,2015,,0.8282,,52.39,,False,False,True,0.3333
Germany,2016,,0.8432,,43.73,,False,False,True,0.3333
Germany,2017,,0.9008,,54.19,,False,False,True,0.3333
Germany,2018,,0.853,,71.31,,False,False,True,0.3333
Germany,2019,,0.8621,,64.21,,False,False,True,0.3333
Germany,2020,,0.7782,,41.84,,False,False,True,0.3333
Germany,2021,,0.7745,,70.91,,False,False,True,0.3333
Germany,2022,,0.7917,,101.32,,False,False,True,0.3333
Germany,2023,,0.7424,,82.64,,False,False,True,0.3333
Germany,2024,,0.7488,,80.76,,False,False,True,0.3333
Greece,1980,,0.0898,,36.83,,False,False,True,0.3333
Greece,1981,,0.0843,,35.93,,False,False,True,0.3333
Greece,1982,,0.0865,,32.97,,False,False,True,0.3333
Greece,1983,,0.0829,,29.55,,False,False,True,0.3333
Greece,1984,,0.0847,,28.78,,False,False,True,0.3333
Greece,1985,,0.0883,,27.56,,False,False,True,0.3333
Greece,1986,,0.0891,,14.43,,False,False,True,0.3333
Greece,1987,,0.0967,,18.44,,False,False,True,0.3333
Greece,1988,,0.0996,,14.92,,False,False,True,0.3333
Greece,1989,,0.1088,,18.23,,False,False,True,0.3333
Greece,1990,,0.1146,,23.73,,False,False,True,0.3333
Greece,1991,,0.1172,,20.0,,False,False,True,0.3333
Greece,1992,,0.1194,,19.32,,False,False,True,0.3333
Greece,1993,,0.1219,,16.97,,False,False,True,0.3333
Greece,1994,,0.1248,,15.82,,False,False,True,0.3333
Greece,1995,,0.1299,,17.02,,False,False,True,0.3333
Greece,1996,,0.135,,20.67,,False,False,True,0.3333
Greece,1997,,0.1369,,19.09,,False,False,True,0.3333
Greece,1998,,0.1431,,12.72,,False,False,True,0.3333
Greece,1999,,0.1398,,17.97,,False,False,True,0.3333
Greece,2000,,0.1449,,28.5,,False,False,True,0.3333
Greece,2001,,0.1475,,24.44,,False,False,True,0.3333
Greece,2002,,0.1482,,25.02,,False,False,True,0.3333
Greece,2003,,0.1559,,28.83,,False,False,True,0.3333
Greece,2004,,0.1526,,38.27,,False,False,True,0.3333
Greece,2005,,0.154,,54.52,,False,False,True,0.3333
Greece,2006,,0.1606,,65.14,,False,False,True,0.3333
Greece,2007,,0.1628,,72.39,,False,False,True,0.3333
Greece,2008,,0.1555,,97.26,,False,False,True,0.3333
Greece,2009,,0.1467,,61.67,,False,False,True,0.3333
Greece,2010,,0.1336,,79.5,,False,False,True,0.3333
Greece,2011,,0.1278,,111.26,,False,False,True,0.3333
Greece,2012,,0.1113,,111.67,,False,False,True,0.3333
Greece,2013,,0.1029,,108.66,,False,False,True,0.3333
Greece,2014,,0.1026,,98.95,,False,False,True,0.3333
Greece,2015,,0.1073,,52.39,,False,False,True,0.3333
Greece,2016,,0.1069,,43.73,,False,False,True,0.3333
Greece,2017,,0.1088,,54.19,,False,False,True,0.3333
Greece,2018,,0.1073,,71.31,,False,False,True,0.3333
Greece,2019,,0.111,,64.21,,False,False,True,0.3333
Greece,2020,,0.0898,,41.84,,False,False,True,0.3333
Greece,2021,,0.0953,,70.91,,False,False,True,0.3333
Greece,2022,,0.1084,,101.32,,False,False,True,0.3333
Greece,2023,,0.1077,,82.64,,False,False,True,0.3333
Greece,2024,,0.1089,,80.76,,False,False,True,0.3333
Hungary,1980,,0.0843,,36.83,,False,False,True,0.3333
Hungary,1981,,0.0807,,35.93,,False,False,True,0.3333
Hungary,1982,,0.0766,,32.97,,False,False,True,0.3333
Hungary,1983,,0.073,,29.55,,False,False,True,0.3333
Hungary,1984,,0.0759,,28.78,,False,False,True,0.3333
Hungary,1985,,0.0774,,27.56,,False,False,True,0.3333
Hungary,1986,,0.0719,,14.43,,False,False,True,0.3333
Hungary,1987,,0.0756,,18.44,,False,False,True,0.3333
Hungary,1988,,0.0701,,14.92,,False,False,True,0.3333
Hungary,1989,,0.0686,,18.23,,False,False,True,0.3333
Hungary,1990,,0.0697,,23.73,,False,False,True,0.3333
Hungary,1991,,0.0591,,20.0,,False,False,True,0.3333
Hungary,1992,,0.0624,,19.32,,False,False,True,0.3333
Hungary,1993,,0.0544,,16.97,,False,False,True,0.3333
Hungary,1994,,0.058,,15.82,,False,False,True,0.3333
Hungary,1995,,0.0558,,17.02,,False,False,True,0.3333
Hungary,1996,,0.0515,,20.67,,False,False,True,0.3333
Hungary,1997,,0.0533,,19.09,,False,False,True,0.3333
Hungary,1998,,0.0566,,12.72,,False,False,True,0.3333
Hungary,1999,,0.054,,17.97,,False,False,True,0.3333
Hungary,2000,,0.0526,,28.5,,False,False,True,0.3333
Hungary,2001,,0.0507,,24.44,,False,False,True,0.3333
Hungary,2002,,0.0478,,25.02,,False,False,True,0.3333
Hungary,2003,,0.0467,,28.83,,False,False,True,0.3333
Hungary,2004,,0.0496,,38.27,,False,False,True,0.3333
Hungary,2005,,0.0569,,54.52,,False,False,True,0.3333
Hungary,2006,,0.0595,,65.14,,False,False,True,0.3333
Hungary,2007,,0.0591,,72.39,,False,False,True,0.3333
Hungary,2008,,0.0562,,97.26,,False,False,True,0.3333
Hungary,2009,,0.0548,,61.67,,False,False,True,0.3333
Hungary,2010,,0.0518,,79.5,,False,False,True,0.3333
Hungary,2011,,0.0507,,111.26,,False,False,True,0.3333
Hungary,2012,,0.0471,,111.67,,False,False,True,0.3333
Hungary,2013,,0.0467,,108.66,,False,False,True,0.3333
Hungary,2014,,0.0518,,98.95,,False,False,True,0.3333
Hungary,2015,,0.0558,,52.39,,False,False,True,0.3333
Hungary,2016,,0.0548,,43.73,,False,False,True,0.3333
Hungary,2017,,0.0599,,54.19,,False,False,True,0.3333
Hungary,2018,,0.0639,,71.31,,False,False,True,0.3333
Hungary,2019,,0.0642,,64.21,,False,False,True,0.3333
Hungary,2020,,0.0588,,41.84,,False,False,True,0.3333
Hungary,2021,,0.0639,,70.91,,False,False,True,0.3333
Hungary,2022,,0.063,,101.32,,False,False,True,0.3333
Hungary,2023,,0.0615,,82.64,,False,False,True,0.3333
Hungary,2024,,0.0623,,80.76,,False,False,True,0.3333
Iceland,1980,,0.0044,,36.83,,False,False,True,0.3333
Iceland,1981,,0.004,,35.93,,False,False,True,0.3333
Iceland,1982,,0.0036,,32.97,,False,False,True,0.3333
Iceland,1983,,0.0036,,29.55,,False,False,True,0.3333
Iceland,1984,,0.004,,28.78,,False,False,True,0.3333
Iceland,1985,,0.004,,27.56,,False,False,True,0.3333
Iceland,1986,,0.004,,14.43,,False,False,True,0.3333
Iceland,1987,,0.0044,,18.44,,False,False,True,0.3333
Iceland,1988,,0.0044,,14.92,,False,False,True,0.3333
Iceland,1989,,0.0047,,18.23,,False,False,True,0.3333
Iceland,1990,,0.0047,,23.73,,False,False,True,0.3333
Iceland,1991,,0.0047,,20.0,,False,False,True,0.3333
Iceland,1992,,0.0047,,19.32,,False,False,True,0.3333
Iceland,1993,,0.0051,,16.97,,False,False,True,0.3333
Iceland,1994,,0.0051,,15.82,,False,False,True,0.3333
Iceland,1995,,0.0051,,17.02,,False,False,True,0.3333
Iceland,1996,,0.0058,,20.67,,False,False,True,0.3333
Iceland,1997,,0.0058,,19.09,,False,False,True,0.3333
Iceland,1998,,0.0058,,12.72,,False,False,True,0.3333
Iceland,1999,,0.0058,,17.97,,False,False,True,0.3333
Iceland,2000,,0.0058,,28.5,,False,False,True,0.3333
Iceland,2001,,0.0055,,24.44,,False,False,True,0.3333
Iceland,2002,,0.0058,,25.02,,False,False,True,0.3333
Iceland,2003,,0.0058,,28.83,,False,False,True,0.3333
Iceland,2004,,0.0062,,38.27,,False,False,True,0.3333
Iceland,2005,,0.0062,,54.52,,False,False,True,0.3333
Iceland,2006,,0.0066,,65.14,,False,False,True,0.3333
Iceland,2007,,0.0066,,72.39,,False,False,True,0.3333
Iceland,2008,,0.0058,,97.26,,False,False,True,0.3333
Iceland,2009,,0.0055,,61.67,,False,False,True,0.3333
Iceland,2010,,0.0055,,79.5,,False,False,True,0.3333
Iceland,2011,,0.0051,,111.26,,False,False,True,0.3333
Iceland,2012,,0.0051,,111.67,,False,False,True,0.3333
Iceland,2013,,0.0055,,108.66,,False,False,True,0.3333
Iceland,2014,,0.0058,,98.95,,False,False,True,0.3333
Iceland,2015,,0.0062,,52.39,,False,False,True,0.3333
Iceland,2016,,0.0069,,43.73,,False,False,True,0.3333
Iceland,2017,,0.0077,,54.19,,False,False,True,0.3333
Iceland,2018,,0.0084,,71.31,,False,False,True,0.3333
Iceland,2019,,0.0069,,64.21,,False,False,True,0.3333
Iceland,2020,,0.0047,,41.84,,False,False,True,0.3333
Iceland,2021,,0.0051,,70.91,,False,False,True,0.3333
Iceland,2022,,0.0065,,101.32,,False,False,True,0.3333
Iceland,2023,,0.0069,,82.64,,False,False,True,0.3333
Iceland,2024,,0.0072,,80.76,,False,False,True,0.3333
India,1980,0.0704,0.2347,2.8,36.83,39747.3206,True,True,True,1.0
India,1981,0.1128,0.2544,3.5,35.93,31032.4955,True,True,True,1.0
India,1982,0.1504,0.2657,3.5,32.97,23274.3716,True,True,True,1.0
India,1983,0.1916,0.2792,3.6,29.55,18786.6928,True,True,True,1.0
India,1984,0.2128,0.3004,3.8,28.78,17857.5624,True,True,True,1.0
India,1985,0.2289,0.327,3.8,27.56,16604.4002,True,True,True,1.0
India,1986,0.2402,0.3446,4.6,14.43,19153.0999,True,True,True,1.0
India,1987,0.2332,0.3555,4.4,18.44,18865.0931,True,True,True,1.0
India,1988,0.2453,0.3902,4.5,14.92,18346.3796,True,True,True,1.0
India,1989,0.2624,0.4249,4.3,18.23,16385.0096,True,True,True,1.0
India,1990,0.261,0.4424,5.6,23.73,21457.9941,True,True,True,1.0
India,1991,0.2471,0.4508,6.1,20.0,24685.8623,True,True,True,1.0
India,1992,0.2245,0.4745,5.9,19.32,26283.5505,True,True,True,1.0
India,1993,0.2154,0.4803,5.9,16.97,27397.2603,True,True,True,1.0
India,1994,0.2497,0.5172,5.8,15.82,23231.595,True,True,True,1.0
India,1995,0.2825,0.5785,5.5,17.02,19468.3374,True,True,True,1.0
India,1996,0.2686,0.6223,5.5,20.67,20473.4961,True,True,True,1.0
India,1997,0.2752,0.6698,5.6,19.09,20348.0978,True,True,True,1.0
India,1998,0.269,0.7194,5.4,12.72,20073.9763,True,True,True,1.0
India,1999,0.2686,0.7906,5.0,17.97,18612.2692,True,True,True,1.0
India,2000,0.265,0.8318,5.3,28.5,20000.7547,True,True,True,1.0
India,2001,0.2664,0.8402,5.5,24.44,20641.7714,True,True,True,1.0
India,2002,0.2748,0.8698,5.6,25.02,20375.1205,True,True,True,1.0
India,2003,0.2778,0.8884,5.7,28.83,20520.944,True,True,True,1.0
India,2004,0.2836,0.9402,5.6,38.27,19745.7732,True,True,True,1.0
India,2005,0.2756,0.9581,5.9,54.52,21409.7796,True,True,True,1.0
India,2006,0.284,1.0118,5.7,65.14,20072.5429,True,True,True,1.0
India,2007,0.2869,1.0815,5.5,72.39,19171.1109,True,True,True,1.0
India,2008,0.2986,1.1315,5.8,97.26,19425.9303,True,True,True,1.0
India,2009,0.3055,1.1888,5.8,61.67,18984.9593,True,True,True,1.0
India,2010,0.3289,1.218,5.8,79.5,17636.4162,True,True,True,1.0
India,2011,0.342,1.2786,5.7,111.26,16666.423,True,True,True,1.0
India,2012,0.338,1.3512,5.7,111.67,16864.4043,True,True,True,1.0
India,2013,0.3362,1.3662,5.7,108.66,16955.9591,True,True,True,1.0
India,2014,0.3336,1.4107,5.7,98.95,17085.8188,True,True,True,1.0
India,2015,0.33,1.5261,4.8,52.39,14547.2178,True,True,True,1.0
India,2016,0.327,1.6695,4.7,43.73,14371.3307,True,True,True,1.0
India,2017,0.3274,1.7352,4.5,54.19,13744.445,True,True,True,1.0
India,2018,0.3256,1.8265,4.5,71.31,13821.4878,True,True,True,1.0
India,2019,0.3106,1.8903,4.7,64.21,15131.2718,True,True,True,1.0
India,2020,0.2902,1.7294,4.5,41.84,15507.8832,True,True,True,1.0
India,2021,0.281,1.767,,70.91,,False,True,True,0.6667
India,2022,0.2701,1.9012,,101.32,,False,True,True,0.6667
India,2023,0.2661,1.99,,82.64,,False,True,True,0.6667
India,2024,0.2683,2.0515,,80.76,,False,True,True,0.6667
Indonesia,1980,0.5756,0.1438,11.6,36.83,20152.7089,True,True,True,1.0
Indonesia,1981,0.5847,0.158,11.0,35.93,18812.1013,True,True,True,1.0
Indonesia,1982,0.488,0.1642,10.5,32.97,21516.173,True,True,True,1.0
Indonesia,1983,0.5179,0.1606,10.1,29.55,19500.5165,True,True,True,1.0
Indonesia,1984,0.5493,0.1726,9.6,28.78,17475.9933,True,True,True,1.0
Indonesia,1985,0.4898,0.1697,9.2,27.56,18782.0264,True,True,True,1.0
Indonesia,1986,0.5216,0.1745,9.0,14.43,17255.0974,True,True,True,1.0
Indonesia,1987,0.5183,0.1799,9.0,18.44,17364.4607,True,True,True,1.0
Indonesia,1988,0.5011,0.1887,9.0,14.92,17958.8742,True,True,True,1.0
Indonesia,1989,0.5406,0.2011,5.1,18.23,9434.5731,True,True,True,1.0
Indonesia,1990,0.5617,0.2303,5.4,23.73,9613.0738,True,True,True,1.0
Indonesia,1991,0.6092,0.2453,5.9,20.0,9685.071,True,True,True,1.0
Indonesia,1992,0.5763,0.2643,5.6,19.32,9716.5711,True,True,True,1.0
Indonesia,1993,0.5796,0.2825,5.2,16.97,8971.3951,True,True,True,1.0
Indonesia,1994,0.58,0.2807,5.0,15.82,8620.9126,True,True,True,1.0
Indonesia,1995,0.576,0.311,5.0,17.02,8681.0077,True,True,True,1.0
Indonesia,1996,0.5767,0.3351,4.7,20.67,8149.8179,True,True,True,1.0
Indonesia,1997,0.5683,0.3716,4.9,19.09,8622.1307,True,True,True,1.0
Indonesia,1998,0.5548,0.3548,5.1,12.72,9192.5018,True,True,True,1.0
Indonesia,1999,0.5139,0.3712,5.2,17.97,10118.3064,True,True,True,1.0
Indonesia,2000,0.5314,0.4059,5.1,28.5,9596.5678,True,True,True,1.0
Indonesia,2001,0.5063,0.4216,5.1,24.44,10073.9746,True,True,True,1.0
Indonesia,2002,0.4705,0.4234,4.7,25.02,9989.6915,True,True,True,1.0
Indonesia,2003,0.4292,0.4369,4.7,28.83,10949.5853,True,True,True,1.0
Indonesia,2004,0.4124,0.4606,4.3,38.27,10425.5061,True,True,True,1.0
Indonesia,2005,0.4,0.4621,4.2,54.52,10498.9501,True,True,True,1.0
Indonesia,2006,0.3716,0.446,4.4,65.14,11841.6449,True,True,True,1.0
Indonesia,2007,0.3548,0.4712,4.0,72.39,11274.5927,True,True,True,1.0
Indonesia,2008,0.3672,0.4818,3.7,97.26,10076.5271,True,True,True,1.0
Indonesia,2009,0.3628,0.4891,4.3,61.67,11851.9335,True,True,True,1.0
Indonesia,2010,0.3661,0.5201,4.2,79.5,11472.432,True,True,True,1.0
Indonesia,2011,0.3475,0.5603,3.7,111.26,10648.0949,True,True,True,1.0
Indonesia,2012,0.3347,0.5898,3.7,111.67,11054.5107,True,True,True,1.0
Indonesia,2013,0.3179,0.5752,3.7,108.66,11638.331,True,True,True,1.0
Indonesia,2014,0.3092,0.5752,3.6,98.95,11644.6443,True,True,True,1.0
Indonesia,2015,0.3059,0.5512,3.6,52.39,11769.7061,True,True,True,1.0
Indonesia,2016,0.3186,0.5325,3.3,43.73,10356.3527,True,True,True,1.0
Indonesia,2017,0.3055,0.573,3.2,54.19,10474.4603,True,True,True,1.0
Indonesia,2018,0.2949,0.5917,3.2,71.31,10850.4001,True,True,True,1.0
Indonesia,2019,0.2851,0.5793,2.5,64.21,8769.9297,True,True,True,1.0
Indonesia,2020,0.2708,0.5132,2.4,41.84,8861.6475,True,True,True,1.0
Indonesia,2021,0.2526,0.5369,,70.91,,False,True,True,0.6667
Indonesia,2022,0.2362,0.5828,,101.32,,False,True,True,0.6667
Indonesia,2023,0.2329,0.5834,,82.64,,False,True,True,0.6667
Indonesia,2024,0.2237,0.5961,,80.76,,False,True,True,0.6667
Iran,1980,0.5398,0.2062,58.3,36.83,107995.9617,True,True,True,1.0
Iran,1981,0.4822,0.2044,57.0,35.93,118216.793,True,True,True,1.0
Iran,1982,0.8749,0.223,56.1,32.97,64121.2474,True,True,True,1.0
Iran,1983,0.8957,0.2723,55.3,29.55,61738.7324,True,True,True,1.0
Iran,1984,0.7457,0.2938,58.9,28.78,78986.7171,True,True,True,1.0
Iran,1985,0.8048,0.3241,59.0,27.56,73307.862,True,True,True,1.0
Iran,1986,0.7497,0.2986,92.9,14.43,123914.5803,True,True,True,1.0
Iran,1987,0.8548,0.3117,92.9,18.44,108676.579,True,True,True,1.0
Iran,1988,0.8574,0.3121,92.9,14.92,108352.7237,True,True,True,1.0
Iran,1989,1.0563,0.3362,92.9,18.23,87947.6669,True,True,True,1.0
Iran,1990,1.1936,0.3464,92.9,23.73,77835.03,True,True,True,1.0
Iran,1991,1.2775,0.3676,92.9,20.0,72720.1566,True,True,True,1.0
Iran,1992,1.2859,0.3953,92.9,19.32,72245.4011,True,True,True,1.0
Iran,1993,1.3549,0.4344,92.9,16.97,68566.958,True,True,True,1.0
Iran,1994,1.3614,0.4493,94.3,15.82,69264.3872,True,True,True,1.0
Iran,1995,1.3666,0.442,93.7,17.02,68566.3271,True,True,True,1.0
Iran,1996,1.372,0.4632,92.6,20.67,67490.9897,True,True,True,1.0
Iran,1997,1.3782,0.4789,92.6,19.09,67187.1372,True,True,True,1.0
Iran,1998,1.4071,0.4665,93.7,12.72,66592.0438,True,True,True,1.0
Iran,1999,1.3151,0.4771,93.1,17.97,70793.3647,True,True,True,1.0
Iran,2000,1.4053,0.4917,99.5,28.5,70805.9064,True,True,True,1.0
Iran,2001,1.3958,0.5084,99.1,24.44,71000.7451,True,True,True,1.0
Iran,2002,1.3202,0.5147,130.7,25.02,98999.7765,True,True,True,1.0
Iran,2003,1.4907,0.5183,133.3,28.83,89423.4768,True,True,True,1.0
Iran,2004,1.5388,0.5406,132.7,38.27,86233.7865,True,True,True,1.0
Iran,2005,1.5392,0.5822,137.5,54.52,89331.8304,True,True,True,1.0
Iran,2006,1.5662,0.6347,138.4,65.14,88365.9012,True,True,True,1.0
Iran,2007,1.5899,0.6351,136.2,72.39,85663.6099,True,True,True,1.0
Iran,2008,1.6115,0.6592,137.6,97.26,85387.6107,True,True,True,1.0
Iran,2009,1.564,0.6464,137.0,61.67,87594.5078,True,True,True,1.0
Iran,2010,1.6137,0.6402,151.2,79.5,93699.7456,True,True,True,1.0
Iran,2011,1.625,0.6442,154.6,111.26,95139.6325,True,True,True,1.0
Iran,2012,1.3906,0.6566,157.3,111.67,113112.5733,True,True,True,1.0
Iran,2013,1.3173,0.7055,157.8,108.66,119791.8446,True,True,True,1.0
Iran,2014,1.3556,0.6596,157.5,98.95,116183.8582,True,True,True,1.0
Iran,2015,1.4063,0.5855,158.4,52.39,112632.3911,True,True,True,1.0
Iran,2016,1.671,0.6055,157.2,43.73,94077.0929,True,True,True,1.0
Iran,2017,1.8027,0.6227,155.6,54.19,86313.2962,True,True,True,1.0
Iran,2018,1.7327,0.6468,155.6,71.31,89804.3754,True,True,True,1.0
Iran,2019,1.2782,0.6782,157.8,64.21,123451.9609,True,True,True,1.0
Iran,2020,1.1757,0.6526,157.8,41.84,134221.9085,True,True,True,1.0
Iran,2021,1.3432,0.6924,,70.91,,False,True,True,0.6667
Iran,2022,1.4213,0.6958,,101.32,,False,True,True,0.6667
Iran,2023,1.6691,0.7049,,82.64,,False,True,True,0.6667
Iran,2024,1.8476,0.713,,80.76,,False,True,True,0.6667
Iraq,1980,0.9702,0.0558,30.0,36.83,30922.4157,True,True,True,1.0
Iraq,1981,0.3311,0.0555,32.0,35.93,96660.6757,True,True,True,1.0
Iraq,1982,0.3606,0.0577,59.0,32.97,163607.1211,True,True,True,1.0
Iraq,1983,0.4037,0.0675,65.0,29.55,161014.6399,True,True,True,1.0
Iraq,1984,0.4482,0.0745,65.0,28.78,145018.0715,True,True,True,1.0
Iraq,1985,0.5201,0.085,65.0,27.56,124969.9591,True,True,True,1.0
Iraq,1986,0.6931,0.0949,72.0,14.43,103875.8683,True,True,True,1.0
Iraq,1987,0.8727,0.0971,100.0,18.44,114584.9447,True,True,True,1.0
Iraq,1988,1.0154,0.1058,100.0,14.92,98480.4467,True,True,True,1.0
Iraq,1989,1.0359,0.1212,100.0,18.23,96537.2103,True,True,True,1.0
Iraq,1990,0.7844,0.1204,100.0,23.73,127488.4145,True,True,True,1.0
Iraq,1991,0.104,0.0807,100.0,20.0,961307.378,True,True,True,1.0
Iraq,1992,0.1938,0.1278,100.0,19.32,515955.9374,True,True,True,1.0
Iraq,1993,0.1661,0.1745,100.0,16.97,602137.5884,True,True,True,1.0
Iraq,1994,0.1843,0.1971,100.0,15.82,542520.0054,True,True,True,1.0
Iraq,1995,0.1934,0.1949,100.0,17.02,516929.4391,True,True,True,1.0
Iraq,1996,0.2117,0.196,112.0,20.67,529050.5432,True,True,True,1.0
Iraq,1997,0.4256,0.2394,112.5,19.09,264338.9177,True,True,True,1.0
Iraq,1998,0.7742,0.1737,112.5,12.72,145317.8586,True,True,True,1.0
Iraq,1999,0.9526,0.1212,112.5,17.97,118091.6391,True,True,True,1.0
Iraq,2000,0.9537,0.1807,112.5,28.5,117956.0574,True,True,True,1.0
Iraq,2001,0.9205,0.207,115.0,24.44,124928.0306,True,True,True,1.0
Iraq,2002,0.7723,0.1956,115.0,25.02,148898.1537,True,True,True,1.0
Iraq,2003,0.4906,0.1767,115.0,28.83,234425.9622,True,True,True,1.0
Iraq,2004,0.741,0.1916,115.0,38.27,155206.1543,True,True,True,1.0
Iraq,2005,0.669,0.1818,115.0,54.52,171886.7939,True,True,True,1.0
Iraq,2006,0.7296,0.1778,115.0,65.14,157613.0531,True,True,True,1.0
